dt_iso,valencia_temp,valencia_wind_speed,valencia_cloud_cover_pct,valencia_precipitation_last_3hr,madrid_temp,madrid_wind_speed,madrid_cloud_cover_pct,madrid_precipitation_last_3hr,bilbao_temp,bilbao_wind_speed,bilbao_cloud_cover_pct,bilbao_precipitation_last_3hr,barcelona_temp,barcelona_wind_speed,barcelona_cloud_cover_pct,barcelona_precipitation_last_3hr,seville_temp,seville_wind_speed,seville_cloud_cover_pct,seville_precipitation_last_3hr
2015-01-01 00:00:00+01:00,270.475,1,0,0.0,267.325,1,0,0.0,269.6573125,0,0,0.0,281.625,7,0,0.0,273.375,1,0,0.0
2015-01-01 01:00:00+01:00,270.475,1,0,0.0,267.325,1,0,0.0,269.7635,0,0,0.0,281.625,7,0,0.0,273.375,1,0,0.0
2015-01-01 02:00:00+01:00,269.686,0,0,0.0,266.186,1,0,0.0,269.2516875,1,0,0.0,281.286,7,0,0.0,274.086,3,0,0.0
2015-01-01 03:00:00+01:00,269.686,0,0,0.0,266.186,1,0,0.0,269.20334375,1,0,0.0,281.286,7,0,0.0,274.086,3,0,0.0
2015-01-01 04:00:00+01:00,269.686,0,0,0.0,266.186,1,0,0.0,269.4855,1,0,0.0,281.286,7,0,0.0,274.086,3,0,0.0
2015-01-01 05:00:00+01:00,270.29200000000003,2,0,0.0,265.442,0,0,0.0,269.327,1,0,0.0,280.467,5,0,0.0,274.592,4,0,0.0
2015-01-01 06:00:00+01:00,270.29200000000003,2,0,0.0,265.442,0,0,0.0,269.499,1,0,0.0,280.467,5,0,0.0,274.592,4,0,0.0
2015-01-01 07:00:00+01:00,270.29200000000003,2,0,0.0,265.442,0,0,0.0,270.94,1,0,0.0,280.467,5,0,0.0,274.592,4,0,0.0
2015-01-01 08:00:00+01:00,274.601,1,0,0.0,268.276,1,0,0.0,270.689,1,0,0.0,280.751,2,0,0.0,275.651,2,0,0.0
2015-01-01 09:00:00+01:00,274.601,1,0,0.0,268.276,1,0,0.0,271.707,1,0,0.0,280.751,2,0,0.0,275.651,2,0,0.0
2015-01-01 10:00:00+01:00,274.601,1,0,0.0,268.276,1,0,0.0,276.869,1,0,0.0,280.751,2,0,0.0,275.651,2,0,0.0
2015-01-01 11:00:00+01:00,284.824,1,0,0.0,281.574,1,0,0.0,276.5056875,1,0,0.0,283.249,2,0,0.0,285.074,4,0,0.0
2015-01-01 12:00:00+01:00,284.824,1,0,0.0,281.574,1,0,0.0,280.28634375,1,0,0.0,283.249,2,0,0.0,285.074,4,0,0.0
2015-01-01 13:00:00+01:00,284.824,1,0,0.0,281.574,1,0,0.0,278.7895,1,0,0.0,283.249,2,0,0.0,285.074,4,0,0.0
2015-01-01 14:00:00+01:00,285.05065625,1,0,0.0,282.53765625,1,0,0.0,284.32934375,1,0,0.0,283.8043125,3,0,0.0,286.034,4,0,0.0
2015-01-01 15:00:00+01:00,285.27734375,1,0,0.0,283.3083125,1,0,0.0,284.5916875,0,0,0.0,284.3166875,4,0,0.0,286.994,3,0,0.0
2015-01-01 16:00:00+01:00,281.024,1,0,0.0,277.958,1,0,0.0,280.1705,1,4,0.0,283.7205,4,0,0.0,283.5615,3,0,0.0
2015-01-01 17:00:00+01:00,282.744,1,0,0.0,280.769,1,0,0.0,281.994,0,2,0.0,284.6023125,5,0,0.0,285.98565625,3,0,0.0
2015-01-01 18:00:00+01:00,279.98400000000004,1,0,0.0,277.459,1,0,0.0,279.134,0,5,0.0,284.37565625,5,0,0.0,284.01734375,3,0,0.0
2015-01-01 19:00:00+01:00,277.8761875,1,0,0.0,274.9511875,1,0,0.0,279.235,1,16,0.0,284.17621875,4,0,0.0,282.0961875,3,0,0.0
2015-01-01 20:00:00+01:00,275.0075,1,0,0.0,271.5075,1,0,0.0,275.388,1,16,0.0,283.945,5,0,0.0,280.12,2,0,0.0
2015-01-01 21:00:00+01:00,272.791,1,0,0.0,268.866,1,0,0.0,274.502,1,24,0.0,283.741,4,0,0.0,278.191,2,0,0.0
2015-01-01 22:00:00+01:00,272.791,1,0,0.0,268.866,1,0,0.0,274.839,1,4,0.0,283.741,4,0,0.0,278.191,2,0,0.0
2015-01-01 23:00:00+01:00,271.22900000000004,1,0,0.0,267.129,1,0,0.0,273.5453125,1,21,0.0,282.779,2,0,0.0,276.529,2,0,0.0
2015-01-02 00:00:00+01:00,271.22900000000004,1,0,0.0,267.129,1,0,0.0,273.47465625,2,10,0.0,282.779,2,0,0.0,276.529,2,0,0.0
2015-01-02 01:00:00+01:00,271.22900000000004,1,0,0.0,267.129,1,0,0.0,272.5025,1,16,0.0,282.779,2,0,0.0,276.529,2,0,0.0
2015-01-02 02:00:00+01:00,270.664,1,0,0.0,266.389,1,0,0.0,272.73234375,1,0,0.0,281.8640000000001,2,0,0.0,276.314,3,0,0.0
2015-01-02 03:00:00+01:00,270.664,1,0,0.0,266.389,1,0,0.0,272.06065625,1,0,0.0,281.8640000000001,2,0,0.0,276.314,3,0,0.0
2015-01-02 04:00:00+01:00,270.664,1,0,0.0,266.389,1,0,0.0,272.093,1,10,0.0,281.8640000000001,2,0,0.0,276.314,3,0,0.0
2015-01-02 05:00:00+01:00,270.277,1,0,0.0,265.902,1,0,0.0,271.1866875,1,6,0.0,281.452,1,0,0.0,275.827,3,0,0.0
2015-01-02 06:00:00+01:00,270.277,1,0,0.0,265.902,1,0,0.0,270.98434375,1,13,0.0,281.452,1,0,0.0,275.827,3,0,0.0
2015-01-02 07:00:00+01:00,270.277,1,0,0.0,265.902,1,0,0.0,272.387,1,12,0.0,281.452,1,0,0.0,275.827,3,0,0.0
2015-01-02 08:00:00+01:00,274.43,2,0,0.0,268.83,1,0,0.0,271.64965625,1,21,0.0,282.505,1,0,0.0,277.705,3,0,0.0
2015-01-02 09:00:00+01:00,274.43,2,0,0.0,268.83,1,0,0.0,272.51734375,1,22,0.0,282.505,1,0,0.0,277.705,3,0,0.0
2015-01-02 10:00:00+01:00,274.43,2,0,0.0,268.83,1,0,0.0,277.76,1,20,0.0,282.505,1,0,0.0,277.705,3,0,0.0
2015-01-02 11:00:00+01:00,285.595,1,0,0.0,268.83,1,0,0.0,277.16934375,1,22,0.0,284.97,2,0,0.0,285.845,3,0,0.0
2015-01-02 12:00:00+01:00,286.3040000000001,1,0,0.0,276.084,1,0,0.0,280.9536875,1,21,0.0,285.379,2,0,0.0,285.845,3,0,0.0
2015-01-02 13:00:00+01:00,285.595,1,0,0.0,281.645,1,0,0.0,279.142,1,22,0.0,284.97,2,0,0.0,285.845,3,0,0.0
2015-01-02 14:00:00+01:00,287.2833125,1,0,0.0,284.14165625,1,0,0.0,284.79165625,1,20,0.0,286.0583125,2,0,0.0,286.3546875,3,0,0.0
2015-01-02 15:00:00+01:00,287.5536875,1,0,0.0,284.94534375,1,0,0.0,284.84534375,1,20,0.0,286.3286875,2,0,0.0,286.8643125,4,0,0.0
2015-01-02 16:00:00+01:00,282.42,1,0,0.0,279.8075,1,16,0.0,280.995,1,20,0.0,285.345,2,6,0.0,284.3735,3,0,0.0
2015-01-02 17:00:00+01:00,284.49165625,1,0,0.0,282.5916875,1,10,0.0,282.35,0,20,0.0,286.0333125,2,4,0.0,285.88334375,4,0,0.0
2015-01-02 18:00:00+01:00,281.15934375,1,0,0.0,279.4343125,1,21,0.0,279.801,1,20,0.0,285.4676875,2,8,0.0,284.39265625,3,0,0.0
2015-01-02 19:00:00+01:00,277.545,1,0,0.0,276.277,1,32,0.0,279.3805,1,10,0.0,284.902,2,12,0.0,282.695,3,0,0.0
2015-01-02 20:00:00+01:00,275.707,1,0,0.0,273.682,1,20,0.0,276.122,1,13,0.0,284.632,2,38,0.0,280.9945,3,0,0.0
2015-01-02 21:00:00+01:00,273.587,1,0,0.0,271.087,1,8,0.0,274.992,1,6,0.0,284.362,2,64,0.0,279.087,3,0,0.0
2015-01-02 22:00:00+01:00,273.587,1,0,0.0,271.087,1,8,0.0,275.08,1,10,0.0,284.362,2,64,0.0,279.087,3,0,0.0
2015-01-02 23:00:00+01:00,272.333,1,0,0.0,271.087,1,8,0.0,273.54400000000004,1,0,0.0,284.362,2,64,0.0,279.087,3,0,0.0
2015-01-03 00:00:00+01:00,272.333,1,0,0.0,269.9225,1,4,0.0,273.226,1,0,0.0,283.885,2,44,0.0,278.21,3,0,0.0
2015-01-03 01:00:00+01:00,272.333,1,0,0.0,268.758,1,0,0.0,273.335,1,4,0.0,283.408,3,24,0.0,277.333,3,0,0.0
2015-01-03 02:00:00+01:00,271.967,1,8,0.0,268.758,1,0,0.0,272.87465625,1,2,0.0,282.867,3,12,0.0,277.333,3,0,0.0
2015-01-03 03:00:00+01:00,271.967,1,8,0.0,267.742,1,0,0.0,272.84134375,1,5,0.0,282.867,3,12,0.0,276.217,2,0,0.0
2015-01-03 04:00:00+01:00,271.967,1,8,0.0,267.742,1,0,0.0,272.775,1,6,0.0,282.867,3,12,0.0,276.217,2,0,0.0
2015-01-03 05:00:00+01:00,271.969,2,12,0.0,267.742,1,0,0.0,272.75265625,1,9,0.0,282.867,3,12,0.0,276.217,2,0,0.0
2015-01-03 06:00:00+01:00,271.969,2,12,0.0,267.069,0,0,0.0,272.6973125,1,10,0.0,282.219,3,0,0.0,275.319,2,0,0.0
2015-01-03 07:00:00+01:00,271.969,2,12,0.0,267.069,0,0,0.0,273.4445,1,10,0.0,282.219,3,0,0.0,275.319,2,0,0.0
2015-01-03 08:00:00+01:00,275.827,2,0,0.0,267.069,0,0,0.0,273.1216875,1,12,0.0,282.219,3,0,0.0,275.319,2,0,0.0
2015-01-03 09:00:00+01:00,275.827,2,0,0.0,269.777,1,0,0.0,273.6013125,1,12,0.0,283.052,3,0,0.0,277.277,2,0,0.0
2015-01-03 10:00:00+01:00,275.827,2,0,0.0,269.777,1,0,0.0,278.3975,1,6,0.0,283.052,3,0,0.0,277.277,2,0,0.0
2015-01-03 11:00:00+01:00,287.968,2,0,0.0,282.043,2,0,0.0,277.4383125,1,8,0.0,286.043,2,0,0.0,285.243,2,0,0.0
2015-01-03 12:00:00+01:00,287.968,2,0,0.0,282.043,2,0,0.0,280.79565625,1,4,0.0,286.043,2,0,0.0,285.243,2,0,0.0
2015-01-03 13:00:00+01:00,287.968,2,0,0.0,282.043,2,0,0.0,279.60900000000004,1,6,0.0,286.043,2,0,0.0,285.243,2,0,0.0
2015-01-03 14:00:00+01:00,287.968,2,0,0.0,282.043,2,0,0.0,284.481,1,0,0.0,286.043,2,0,0.0,285.243,2,0,0.0
2015-01-03 15:00:00+01:00,290.323,2,0,0.0,285.737,1,0,0.0,284.809,1,0,0.0,287.148,2,0,0.0,287.973,3,0,0.0
2015-01-03 16:00:00+01:00,288.18425,2,0,0.0,283.36975,1,0,0.0,280.7105,1,0,0.0,286.8905,1,0,0.0,286.74675,3,0,0.0
2015-01-03 17:00:00+01:00,287.5973125,2,0,0.0,282.58065625,1,0,0.0,282.514,1,0,0.0,287.1306875,1,0,0.0,287.1973125,2,0,0.0
2015-01-03 18:00:00+01:00,284.6826875,2,0,0.0,279.42434375,1,0,0.0,279.891,0,0,0.0,286.62434375,1,0,0.0,285.13265625,2,0,0.0
2015-01-03 19:00:00+01:00,281.768,2,0,0.0,276.268,1,0,0.0,279.207,0,0,0.0,286.118,1,0,0.0,283.068,2,0,0.0
2015-01-03 20:00:00+01:00,277.502,2,0,0.0,271.252,1,0,0.0,275.93765625,0,0,0.0,285.152,2,0,0.0,278.652,1,0,0.0
2015-01-03 21:00:00+01:00,277.502,2,0,0.0,271.252,1,0,0.0,274.60734375,0,0,0.0,283.07,2,0,0.0,278.652,1,0,0.0
2015-01-03 22:00:00+01:00,277.502,2,0,0.0,271.252,1,0,0.0,274.7055,1,0,0.0,285.46,2,0,0.0,278.652,1,0,0.0
2015-01-03 23:00:00+01:00,276.168,2,0,0.0,269.643,0,0,0.0,272.899,0,0,0.0,285.65,2,0,0.0,276.018,1,0,0.0
2015-01-04 00:00:00+01:00,276.168,2,0,0.0,269.643,0,0,0.0,272.521,1,0,0.0,284.65,2,0,0.0,276.018,1,0,0.0
2015-01-04 01:00:00+01:00,276.168,2,0,0.0,269.643,0,0,0.0,272.986,0,10,0.0,285.35,1,0,0.0,276.018,1,0,0.0
2015-01-04 02:00:00+01:00,275.243,2,0,0.0,268.918,1,0,0.0,272.327,1,6,0.0,285.55,1,0,0.0,277.093,3,0,0.0
2015-01-04 03:00:00+01:00,275.243,2,0,0.0,268.918,1,0,0.0,272.511,1,13,0.0,285.66,2,0,0.0,277.093,3,0,0.0
2015-01-04 04:00:00+01:00,275.243,2,0,0.0,268.918,1,0,0.0,273.222,1,40,0.0,284.95,1,0,0.0,277.093,3,0,0.0
2015-01-04 05:00:00+01:00,274.779,2,0,0.0,268.47900000000004,1,0,0.0,273.23034375,1,40,0.0,284.55,1,0,0.0,277.85400000000004,4,0,0.0
2015-01-04 06:00:00+01:00,274.779,2,0,0.0,268.47900000000004,1,0,0.0,273.76565625,1,60,0.0,283.77,1,0,0.0,277.85400000000004,4,0,0.0
2015-01-04 07:00:00+01:00,274.779,2,0,0.0,268.47900000000004,1,0,0.0,275.2205,1,56,0.0,283.95,1,0,0.0,277.85400000000004,4,0,0.0
2015-01-04 08:00:00+01:00,277.761,1,0,0.0,268.47900000000004,1,0,0.0,275.44934375,1,84,0.0,284.15,2,0,0.0,278.761,3,0,0.0
2015-01-04 09:00:00+01:00,277.761,1,0,0.0,271.386,1,0,0.0,276.59765625,1,88,0.0,285.35,1,0,0.0,278.761,3,0,0.0
2015-01-04 10:00:00+01:00,277.761,1,0,0.0,271.386,1,0,0.0,278.079,1,86,0.0,287.95,1,0,0.0,278.761,3,0,0.0
2015-01-04 11:00:00+01:00,277.761,1,0,0.0,271.386,1,0,0.0,279.11634375,1,92,0.0,288.05,1,0,0.0,278.761,3,0,0.0
2015-01-04 12:00:00+01:00,288.936,1,0,0.0,283.886,1,0,0.0,280.48665625,1,92,0.0,289.35,2,0,0.0,286.936,2,0,0.0
2015-01-04 13:00:00+01:00,288.936,1,0,0.0,283.886,1,0,0.0,280.235,1,90,0.0,290.05,1,0,0.0,286.936,2,0,0.0
2015-01-04 14:00:00+01:00,289.305,1,0,0.0,285.8745,1,0,0.0,282.146,1,90,0.0,288.6785,2,6,0.0,288.214,1,0,0.0
2015-01-04 15:00:00+01:00,289.6740000000001,1,0,0.0,286.642,1,0,0.0,282.435,1,89,0.0,289.55,1,12,0.0,289.492,1,0,0.0
2015-01-04 16:00:00+01:00,289.742,1,0,0.0,286.642,1,0,0.0,280.65,1,68,0.0,289.36,0,12,0.0,289.492,1,0,0.0
2015-01-04 17:00:00+01:00,285.2135,1,0,0.0,282.3925,1,0,0.0,281.63034375,1,73,0.0,288.115,0,12,0.0,286.301,1,0,0.0
2015-01-04 18:00:00+01:00,280.685,2,0,0.0,278.143,1,0,0.0,280.53665625,0,58,0.0,286.87,1,12,0.0,283.11,1,0,0.0
2015-01-04 19:00:00+01:00,278.057,1,0,0.0,275.5735,1,0,0.0,279.4265,1,56,0.0,287.265,1,6,0.0,280.6695,1,0,0.0
2015-01-04 20:00:00+01:00,275.42900000000003,1,0,0.0,273.004,1,0,0.0,278.33834375,0,37,0.0,287.66,1,0,0.0,278.22900000000004,1,0,0.0
2015-01-04 21:00:00+01:00,275.42900000000003,1,0,0.0,273.004,1,0,0.0,277.2336875,0,30,0.0,286.2945,1,0,0.0,278.22900000000004,1,0,0.0
2015-01-04 22:00:00+01:00,275.42900000000003,1,0,0.0,273.004,1,0,0.0,276.938,0,32,0.0,286.85,1,0,0.0,278.22900000000004,1,0,0.0
2015-01-04 23:00:00+01:00,274.5185,1,0,0.0,271.258,1,0,0.0,275.56365625,0,22,0.0,284.87,3,0,0.0,276.133,1,0,0.0
2015-01-05 00:00:00+01:00,273.608,1,0,0.0,271.258,1,0,0.0,274.9983125,0,21,0.0,284.6015,2,0,0.0,276.133,1,0,0.0
2015-01-05 01:00:00+01:00,273.608,1,0,0.0,271.258,1,0,0.0,274.6235,0,12,0.0,284.25,1,0,0.0,276.133,1,0,0.0
2015-01-05 02:00:00+01:00,273.553,2,0,0.0,271.258,1,0,0.0,273.99465625,0,13,0.0,283.77,2,0,0.0,275.528,1,44,0.0
2015-01-05 03:00:00+01:00,273.553,2,0,0.0,270.453,1,0,0.0,273.55634375,0,6,0.0,282.65,1,0,0.0,275.528,1,44,0.0
2015-01-05 04:00:00+01:00,273.553,2,0,0.0,270.453,1,0,0.0,273.572,0,20,0.0,282.54,1,0,0.0,275.528,1,44,0.0
2015-01-05 05:00:00+01:00,273.61400000000003,1,0,0.0,270.453,1,0,0.0,272.98234375,0,6,0.0,282.35,1,0,0.0,279.439,1,92,0.0
2015-01-05 06:00:00+01:00,273.61400000000003,1,0,0.0,269.839,1,0,0.0,272.8466875,0,13,0.0,282.25,1,0,0.0,279.439,1,92,0.0
2015-01-05 07:00:00+01:00,273.61400000000003,1,0,0.0,269.839,1,0,0.0,273.528,0,18,0.0,282.65,1,0,0.0,279.439,1,92,0.0
2015-01-05 08:00:00+01:00,277.061,1,0,0.0,269.839,1,0,0.0,273.12,0,25,0.0,282.25,1,0,0.0,279.439,1,92,0.0
2015-01-05 09:00:00+01:00,277.061,1,0,0.0,272.211,1,12,0.0,273.529,0,30,0.0,282.95,1,0,0.0,281.711,1,92,0.0
2015-01-05 10:00:00+01:00,276.909,1,0,0.0,271.434,1,0,0.0,275.353,1,14,0.0,287.16,2,0,0.0,281.711,1,92,0.0
2015-01-05 11:00:00+01:00,286.983,1,0,0.0,272.211,1,12,0.0,275.29034375,1,26,0.0,288.26,2,0,0.0,281.711,1,92,0.0
2015-01-05 12:00:00+01:00,286.983,1,0,0.0,282.834,1,0,0.0,276.64265625,1,17,0.0,288.85,1,0,0.0,282.634,2,48,0.0
2015-01-05 13:00:00+01:00,286.983,1,0,0.0,283.008,2,0,0.0,277.942,1,18,0.0,289.56,4,0,0.0,284.858,2,88,0.0
2015-01-05 14:00:00+01:00,288.058,1,0,0.0,284.533,2,0,0.0,279.312,1,5,0.0,287.67,1,0,0.0,286.008,2,92,0.0
2015-01-05 15:00:00+01:00,287.702,1,0,0.0,284.8395,1,0,0.0,280.629,1,2,0.0,287.0955,1,0,0.0,286.2895,1,74,0.0
2015-01-05 16:00:00+01:00,284.9120000000001,1,0,0.0,281.247,1,0,0.0,277.1065,1,4,0.0,286.46921875,2,0,0.0,285.502,1,92,0.0
2015-01-05 17:00:00+01:00,284.96165625,1,0,0.0,282.20334375,1,0,0.0,280.03665625,1,0,0.0,285.9033125,2,0,0.0,285.96165625,1,68,0.0
2015-01-05 18:00:00+01:00,282.57734375,1,0,0.0,279.2606875,1,0,0.0,278.1273125,1,0,0.0,285.2856875,2,0,0.0,285.3523125,1,80,0.0
2015-01-05 19:00:00+01:00,278.664,1,0,0.0,274.4765,1,0,0.0,277.5205,1,4,0.0,285.34275,4,9,0.0,284.02025,1,83,0.0
2015-01-05 20:00:00+01:00,275.77,0,0,0.0,270.92,1,0,0.0,275.177,1,2,0.0,284.95,5,12,0.0,283.17,1,92,0.0
2015-01-05 21:00:00+01:00,275.77,0,0,0.0,270.92,1,0,0.0,274.136,0,5,0.0,285.36,1,12,0.0,283.17,1,92,0.0
2015-01-05 22:00:00+01:00,275.77,0,0,0.0,270.92,1,0,0.0,274.252,1,0,0.0,285.65,5,12,0.0,283.17,1,92,0.0
2015-01-05 23:00:00+01:00,274.8905,1,0,0.0,270.003,1,0,0.0,272.82534375,0,5,0.0,284.96,5,34,0.0,282.753,1,92,0.0
2015-01-06 00:00:00+01:00,274.011,1,0,0.0,269.086,1,0,0.0,272.55565625,0,2,0.0,284.27,6,56,0.0,282.336,1,92,0.0
2015-01-06 01:00:00+01:00,274.011,1,0,0.0,269.086,1,0,0.0,272.393,0,14,0.0,284.15,1,56,0.0,282.336,1,92,0.0
2015-01-06 02:00:00+01:00,273.142,1,0,0.0,268.267,1,0,0.0,272.0876875,1,6,0.0,284.35,1,88,0.0,280.567,3,20,0.0
2015-01-06 03:00:00+01:00,273.142,1,0,0.0,268.267,1,0,0.0,271.88934375,0,13,0.0,284.65,1,88,0.0,280.567,3,20,0.0
2015-01-06 04:00:00+01:00,273.142,1,0,0.0,268.267,1,0,0.0,272.4215,1,16,0.0,282.87,1,88,0.0,280.567,3,20,0.0
2015-01-06 04:00:00+01:00,273.142,1,0,0.0,268.267,1,0,0.0,272.4215,1,16,0.0,282.87,1,88,0.0,280.567,3,20,0.0
2015-01-06 05:00:00+01:00,272.325,1,8,0.0,267.925,1,64,0.0,271.9796875,1,24,0.0,282.75,1,44,0.0,279.4,2,88,0.0
2015-01-06 06:00:00+01:00,272.325,1,8,0.0,267.925,1,64,0.0,272.26834375,1,28,0.0,283.04,1,44,0.0,279.4,2,88,0.0
2015-01-06 07:00:00+01:00,272.325,1,8,0.0,267.925,1,64,0.0,273.7895,1,48,0.0,282.85,1,44,0.0,279.4,2,88,0.0
2015-01-06 08:00:00+01:00,275.545,1,8,0.0,273.445,0,80,0.0,273.6673125,1,46,0.0,282.54,1,44,0.0,280.545,2,80,0.0
2015-01-06 09:00:00+01:00,275.545,1,8,0.0,273.445,0,80,0.0,274.7776875,1,61,0.0,284.26,1,44,0.0,280.545,2,80,0.0
2015-01-06 10:00:00+01:00,275.545,1,8,0.0,273.445,0,80,0.0,276.54,1,44,0.0,287.86,3,44,0.0,280.545,2,80,0.0
2015-01-06 11:00:00+01:00,285.676,1,0,0.0,273.445,0,80,0.0,277.433,1,69,0.0,286.76,1,44,0.0,280.545,2,80,0.0
2015-01-06 12:00:00+01:00,285.676,1,0,0.0,277.577,1,56,0.0,278.978,1,62,0.0,286.95,1,24,0.0,282.651,2,56,0.0
2015-01-06 13:00:00+01:00,286.4,1,0,0.0,278.588,1,28,0.0,279.2985,1,48,0.0,286.95,1,12,0.0,283.5875,2,28,0.0
2015-01-06 14:00:00+01:00,287.124,0,0,0.0,279.599,1,0,0.0,281.2516875,1,44,0.0,286.95,1,0,0.0,284.524,2,0,0.0
2015-01-06 15:00:00+01:00,287.124,0,0,0.0,279.599,1,0,0.0,281.98034375,0,32,0.0,286.75,1,0,0.0,284.4840000000001,2,68,0.0
2015-01-06 16:00:00+01:00,283.237,0,4,0.0,276.9485,1,12,0.0,279.0355,1,52,0.0,286.6,1,4,0.0,282.716,1,58,0.0
2015-01-06 17:00:00+01:00,279.35,1,8,0.0,274.298,1,24,0.0,280.9886875,0,29,0.0,286.45,0,8,0.0,280.948,1,48,0.0
2015-01-06 18:00:00+01:00,279.973,1,24,0.0,274.298,1,24,0.0,279.26834375,0,38,0.0,284.85,1,8,0.0,280.948,1,48,0.0
2015-01-06 19:00:00+01:00,278.3905,1,44,0.0,272.128,1,24,0.0,279.4585,0,42,0.0,284.35,1,26,0.0,279.5155,1,64,0.0
2015-01-06 20:00:00+01:00,276.808,1,64,0.0,269.958,1,24,0.0,277.1013125,0,53,0.0,283.85,1,44,0.0,278.083,2,80,0.0
2015-01-06 21:00:00+01:00,276.808,1,64,0.0,269.958,1,24,0.0,276.65465625,1,58,0.0,283.9,1,44,0.0,278.083,2,80,0.0
2015-01-06 22:00:00+01:00,278.16334375,1,82,0.0,269.958,1,24,0.0,275.9695,0,24,0.0,283.95,1,44,0.0,278.083,2,80,0.0
2015-01-06 23:00:00+01:00,278.841,1,92,0.0,268.791,1,8,0.0,275.6023125,1,42,0.0,284.15,1,44,0.0,276.766,1,76,0.0
2015-01-07 00:00:00+01:00,278.841,1,92,0.0,268.791,1,8,0.0,274.9966875,1,21,0.0,284.1,1,44,0.0,276.766,1,76,0.0
2015-01-07 01:00:00+01:00,278.841,1,92,0.0,268.791,1,8,0.0,274.5725,1,44,0.0,284.05,1,44,0.0,276.766,1,76,0.0
2015-01-07 02:00:00+01:00,279.626,1,88,0.0,267.626,1,0,0.0,273.90634375,1,8,0.0,283.75,1,44,0.0,276.301,2,12,0.0
2015-01-07 03:00:00+01:00,279.626,1,88,0.0,267.626,1,0,0.0,273.42165625,1,16,0.0,284.86,2,44,0.0,276.301,2,12,0.0
2015-01-07 04:00:00+01:00,279.626,1,88,0.0,267.626,1,0,0.0,273.8905,1,12,0.0,284.85,1,44,0.0,276.301,2,12,0.0
2015-01-07 05:00:00+01:00,278.987,2,48,0.0,267.626,1,0,0.0,273.088,1,24,0.0,283.17,1,44,0.0,275.712,2,32,0.0
2015-01-07 06:00:00+01:00,278.987,2,48,0.0,267.212,1,0,0.0,273.23900000000003,1,24,0.0,282.95,1,44,0.0,275.712,2,32,0.0
2015-01-07 07:00:00+01:00,278.987,2,48,0.0,267.212,1,0,0.0,273.451,1,12,0.0,282.75,1,44,0.0,275.712,2,32,0.0
2015-01-07 08:00:00+01:00,278.0316875,1,68,0.0,268.17965625,1,0,0.0,273.58165625,1,16,0.0,282.93,2,60,0.0,276.4213125,3,42,0.0
2015-01-07 09:00:00+01:00,278.77334375,2,80,0.0,269.14734375,1,0,0.0,273.77334375,1,8,0.0,283.11,3,76,0.0,277.1306875,3,53,0.0
2015-01-07 10:00:00+01:00,281.3868125,1,27,0.0,274.80559375,1,0,0.0,277.7615,1,12,0.0,284.97,1,36,0.0,280.875625,2,12,0.0
2015-01-07 11:00:00+01:00,281.8165,1,50,0.0,274.9915,1,0,0.0,276.68765625,1,0,0.0,284.87,2,62,0.0,281.079,3,32,0.0
2015-01-07 12:00:00+01:00,284.118,1,8,0.0,279.868,1,0,0.0,279.41034375,1,0,0.0,286.45,1,32,0.0,284.318,2,0,0.0
2015-01-07 13:00:00+01:00,284.3325,1,8,0.0,280.6825,1,0,0.0,278.883,1,0,0.0,285.9565,1,44,0.0,284.7575,2,0,0.0
2015-01-07 14:00:00+01:00,284.11334375,1,32,0.0,281.714,1,0,0.0,282.689,1,0,0.0,284.33065625,1,88,0.0,283.6306875,3,0,0.0
2015-01-07 15:00:00+01:00,284.5446875,1,20,0.0,282.42,1,0,0.0,283.245,1,0,0.0,284.4033125,1,84,0.0,284.85334375,3,0,0.0
2015-01-07 16:00:00+01:00,281.38,1,26,0.0,277.9555,1,0,0.0,279.8055,1,0,0.0,283.8305,1,62,0.0,282.1555,3,0,0.0
2015-01-07 17:00:00+01:00,283.01,1,8,0.0,280.385,1,0,0.0,281.69334375,1,0,0.0,284.11834375,0,64,0.0,284.685,3,0,0.0
2015-01-07 18:00:00+01:00,281.04400000000004,1,8,0.0,277.644,1,0,0.0,279.58565625,1,0,0.0,283.7606875,1,48,0.0,283.2940000000001,3,0,0.0
2015-01-07 19:00:00+01:00,280.3815,1,26,0.0,273.0895,1,0,0.0,279.01,1,0,0.0,284.6065,1,20,0.0,280.37075,3,0,0.0
2015-01-07 20:00:00+01:00,278.85,1,32,0.0,269.744,1,0,0.0,276.39165625,1,0,0.0,284.65,1,0,0.0,278.469,3,0,0.0
2015-01-07 21:00:00+01:00,278.25,1,32,0.0,269.744,1,0,0.0,275.30534375,1,0,0.0,284.75,1,0,0.0,278.469,3,0,0.0
2015-01-07 22:00:00+01:00,277.85,1,50,0.0,268.9015,1,0,0.0,275.231,1,0,0.0,284.65,1,0,0.0,277.814,3,0,0.0
2015-01-07 23:00:00+01:00,277.45,2,68,0.0,268.059,1,0,0.0,273.80734375,1,0,0.0,284.55,1,0,0.0,277.159,3,0,0.0
2015-01-08 00:00:00+01:00,279.85,2,68,0.0,268.059,1,0,0.0,273.39565625,1,0,0.0,284.55,1,0,0.0,277.159,3,0,0.0
2015-01-08 01:00:00+01:00,278.95,1,46,0.0,267.7175,1,0,0.0,273.145,1,6,0.0,284.35,2,0,0.0,276.905,3,0,0.0
2015-01-08 02:00:00+01:00,278.05,1,24,0.0,267.376,1,0,0.0,272.67965625,1,4,0.0,284.15,3,0,0.0,276.651,3,0,0.0
